38.54179115672379, -7.9628835591599305
38.54170579387715, -7.9628835591599305
38.54162093780745, -7.9628835591599305
38.541531213219926, -7.9628835591599305
38.541443662064644, -7.9628835591599305
38.541355061955485, -7.9628835591599305
38.54126436393078, -7.9628835591599305
38.54117681069351, -7.9628835591599305
38.54108868610668, -7.9628835591599305
38.5409984880755, -7.9628835591599305
38.5409082879624, -7.9628835591599305
38.54082438163465, -7.9628835591599305
38.540733138778506, -7.9628835591599305
38.540643936596325, -7.9628835591599305
38.54055630993796, -7.9628835591599305
38.540468185346555, -7.9628835591599305
38.540381134209284, -7.9628835591599305
