38.54179115672379, -7.961596810333242
38.541707282664724, -7.961596810333242
38.54161654831908, -7.961596810333242
38.54152576426049, -7.961596810333242
38.54144398026543, -7.961596810333242
38.541352215086405, -7.961596810333242
38.541265676123956, -7.961596810333242
38.541175990178814, -7.961596810333242
38.54108578818499, -7.961596810333242
38.54099768599518, -7.961596810333242
38.540910097643234, -7.961596810333242
38.540818300792154, -7.961596810333242
38.540732283598594, -7.961596810333242
38.54064106508665, -7.961596810333242
38.540556058904464, -7.961596810333242
38.54046801898039, -7.961596810333242
38.540378311782334, -7.961596810333242
38.54028808718454, -7.961596810333242
