38.54177909379379,-7.96288355915993
38.54177909379379,-7.962768894722129
38.54177909379379,-7.962654230284328
38.54177909379379,-7.9625395658465274
38.54177909379379,-7.962424901408727
38.54177909379379,-7.962310236970926
38.54177909379379,-7.962195572533125
38.54177909379379,-7.9620809080953245
38.54177909379379,-7.961966243657524
38.54177909379379,-7.961851579219723
38.54177909379379,-7.961765580891372
38.54169373094715,-7.96288355915993
38.54169373094715,-7.962768894722129
38.54169373094715,-7.962654230284328
38.54169373094715,-7.9625395658465274
38.54169373094715,-7.962424901408727
38.54169373094715,-7.962310236970926
38.54169373094715,-7.962195572533125
38.54169373094715,-7.9620809080953245
38.54169373094715,-7.961966243657524
38.54169373094715,-7.961851579219723
38.54169373094715,-7.961765580891372
38.54160887487746,-7.96288355915993
38.54160887487746,-7.962768894722129
38.54160887487746,-7.962654230284328
38.54160887487746,-7.9625395658465274
38.54160887487746,-7.962424901408727
38.54160887487746,-7.962310236970926
38.54160887487746,-7.962195572533125
38.54160887487746,-7.9620809080953245
38.54160887487746,-7.961966243657524
38.54160887487746,-7.961851579219723
38.54160887487746,-7.961765580891372
38.54151915028993,-7.96288355915993
38.54151915028993,-7.962768894722129
38.54151915028993,-7.962654230284328
38.54151915028993,-7.9625395658465274
38.54151915028993,-7.962424901408727
38.54151915028993,-7.962310236970926
38.54151915028993,-7.962195572533125
38.54151915028993,-7.9620809080953245
38.54151915028993,-7.961966243657524
38.54151915028993,-7.961851579219723
38.54151915028993,-7.961765580891372
38.54143159913465,-7.96288355915993
38.54143159913465,-7.962768894722129
38.54143159913465,-7.962654230284328
38.54143159913465,-7.9625395658465274
38.54143159913465,-7.962424901408727
38.54143159913465,-7.962310236970926
38.54143159913465,-7.962195572533125
38.54143159913465,-7.9620809080953245
38.54143159913465,-7.961966243657524
38.54143159913465,-7.961851579219723
38.54143159913465,-7.961765580891372
38.541342999025495,-7.96288355915993
38.541342999025495,-7.962768894722129
38.541342999025495,-7.962654230284328
38.541342999025495,-7.9625395658465274
38.541342999025495,-7.962424901408727
38.541342999025495,-7.962310236970926
38.541342999025495,-7.962195572533125
38.541342999025495,-7.9620809080953245
38.541342999025495,-7.961966243657524
38.541342999025495,-7.961851579219723
38.541342999025495,-7.961765580891372
38.54125230100079,-7.96288355915993
38.54125230100079,-7.962768894722129
38.54125230100079,-7.962654230284328
38.54125230100079,-7.9625395658465274
38.54125230100079,-7.962424901408727
38.54125230100079,-7.962310236970926
38.54125230100079,-7.962195572533125
38.54125230100079,-7.9620809080953245
38.54125230100079,-7.961966243657524
38.54125230100079,-7.961851579219723
38.54125230100079,-7.961765580891372
38.54116474776351,-7.96288355915993
38.54116474776351,-7.962768894722129
38.54116474776351,-7.962654230284328
38.54116474776351,-7.9625395658465274
38.54116474776351,-7.962424901408727
38.54116474776351,-7.962310236970926
38.54116474776351,-7.962195572533125
38.54116474776351,-7.9620809080953245
38.54116474776351,-7.961966243657524
38.54116474776351,-7.961851579219723
38.54116474776351,-7.961765580891372
38.541076623176686,-7.96288355915993
38.541076623176686,-7.962768894722129
38.541076623176686,-7.962654230284328
38.541076623176686,-7.9625395658465274
38.541076623176686,-7.962424901408727
38.541076623176686,-7.962310236970926
38.541076623176686,-7.962195572533125
38.541076623176686,-7.9620809080953245
38.541076623176686,-7.961966243657524
38.541076623176686,-7.961851579219723
38.541076623176686,-7.961765580891372
38.540986425145505,-7.96288355915993
38.540986425145505,-7.962768894722129
38.540986425145505,-7.962654230284328
38.540986425145505,-7.9625395658465274
38.540986425145505,-7.962424901408727
38.540986425145505,-7.962310236970926
38.540986425145505,-7.962195572533125
38.540986425145505,-7.9620809080953245
38.540986425145505,-7.961966243657524
